restaurant_id,restaurant_name,zone,cuisine_type,avg_prep_time_mins,rating,is_premium,lat,lng
REST_1222,Desi Palace 1222,Electronic City,Biryani,31,4.6,1,12.955739,77.63005
REST_1223,Hungry Cafe 1223,Jayanagar,South Indian,11,3.3,0,13.011388,77.524071
REST_1224,Fresh Corner 1224,MG Road,Continental,11,3.1,0,12.981987,77.56858
REST_1225,Fresh Bowl 1225,Sarjapur Road,Chinese,9,3.3,0,12.962732,77.642321
REST_1226,Desi Palace 1226,Basavanagudi,Continental,28,4.4,0,13.036627,77.513542
REST_1227,Tasty Bowl 1227,Hebbal,North Indian,13,4.2,0,13.004506,77.525787
REST_1228,Hungry Kitchen 1228,Indiranagar,Italian,31,4.6,0,12.97987,77.602698
REST_1229,Golden Grill 1229,HSR Layout,Street Food,20,4.1,0,12.958537,77.621444
REST_1230,Golden Kitchen 1230,Jayanagar,Chinese,26,3.4,0,13.004508,77.675831
REST_1231,Quick Bowl 1231,Bommanahalli,Street Food,16,3.6,0,12.93305,77.641651
REST_1232,Spice Express 1232,Basavanagudi,Italian,9,4.1,0,12.943776,77.627923
REST_1233,Golden Hub 1233,Yelahanka,North Indian,28,5.0,1,12.931496,77.523237
REST_1234,Hungry Palace 1234,Malleshwaram,Biryani,10,4.9,1,12.939606,77.526722
REST_1235,Urban Palace 1235,Brigade Road,North Indian,28,4.6,1,12.932892,77.693045
REST_1236,Urban Kitchen 1236,Marathahalli,Street Food,29,5.0,1,13.017077,77.521289
REST_1237,Urban Dhaba 1237,Rajajinagar,Street Food,14,4.6,0,12.940319,77.616333
REST_1238,Golden Grill 1238,Rajajinagar,Italian,31,4.5,0,13.035325,77.518738
REST_1239,Quick Express 1239,Marathahalli,Chinese,14,4.1,0,13.041503,77.536081
REST_1240,Royal Hub 1240,Banashankari,Chinese,13,4.6,1,12.928177,77.528704
REST_1241,Fresh Grill 1241,Hebbal,Desserts,11,4.4,0,12.920594,77.650089
REST_1242,Hungry Bites 1242,Koramangala,Desserts,20,3.0,0,13.023984,77.652689
REST_1243,Golden Corner 1243,Indiranagar,South Indian,16,3.3,0,12.994108,77.502699
REST_1244,Spice Bowl 1244,Koramangala,Biryani,35,4.4,0,12.930348,77.596085
REST_1245,Quick Express 1245,MG Road,Fast Food,18,4.0,0,12.936571,77.608705
REST_1246,Tasty Bites 1246,Yelahanka,North Indian,34,3.1,0,12.981696,77.520513
REST_1247,Golden Kitchen 1247,Hebbal,Italian,8,3.5,0,12.957807,77.570662
REST_1248,Fresh Cafe 1248,Banashankari,South Indian,23,3.3,0,12.91652,77.520347
REST_1249,Desi Bites 1249,Banashankari,Thai,18,3.2,0,13.038498,77.683975
REST_1250,Hungry Express 1250,Indiranagar,Chinese,21,4.1,0,12.989942,77.635887
REST_1251,Urban Dhaba 1251,Electronic City,Fast Food,19,4.8,0,12.974888,77.573822
REST_1252,Spice Kitchen 1252,Yelahanka,Chinese,32,4.3,0,12.948038,77.57812
REST_1253,Spice Bites 1253,Sarjapur Road,Thai,21,4.9,0,12.913567,77.698954
REST_1254,Green Palace 1254,Marathahalli,Biryani,23,3.8,0,13.004013,77.582789
REST_1255,Golden Corner 1255,JP Nagar,Desserts,21,4.1,0,12.980812,77.59852
REST_1256,Fresh Cafe 1256,Basavanagudi,South Indian,26,4.4,0,12.979042,77.655319
REST_1257,Spice Corner 1257,BTM Layout,Biryani,8,3.4,0,13.027589,77.57248
REST_1258,Golden Bites 1258,Sarjapur Road,North Indian,19,3.7,0,13.027399,77.655729
REST_1259,Urban Grill 1259,Electronic City,Chinese,34,4.7,1,13.036943,77.548499
REST_1260,Royal Express 1260,BTM Layout,South Indian,30,4.4,0,12.956619,77.505269
REST_1261,Desi Kitchen 1261,Hebbal,South Indian,29,4.2,0,12.971524,77.618785
REST_1262,Royal Express 1262,Marathahalli,Biryani,12,3.2,0,12.91156,77.613837
REST_1263,Golden Express 1263,Hebbal,Continental,31,3.3,0,12.979118,77.689753
REST_1264,Green Palace 1264,Sarjapur Road,Continental,33,4.3,0,12.901981,77.522253
REST_1265,Royal Dhaba 1265,Indiranagar,Chinese,24,3.3,0,12.959459,77.584724
REST_1266,Tasty Hub 1266,Bellandur,Thai,24,3.6,0,12.934097,77.68629
REST_1267,Spice Bowl 1267,Yelahanka,Desserts,12,4.5,0,12.9084,77.578458
REST_1268,Hungry Bites 1268,Basavanagudi,Continental,23,3.6,0,12.996284,77.665451
REST_1269,Royal Palace 1269,Marathahalli,Desserts,14,3.5,0,12.91566,77.57254
REST_1270,Royal Corner 1270,JP Nagar,Fast Food,13,4.1,0,12.909798,77.619422
REST_1271,Fresh Bowl 1271,Banashankari,Italian,28,4.9,0,12.912756,77.614025
REST_1272,Hungry Grill 1272,Indiranagar,North Indian,9,3.6,0,13.041526,77.501696
REST_1273,Urban Cafe 1273,Malleshwaram,Street Food,14,3.6,0,12.958596,77.571167
REST_1274,Spice Palace 1274,Electronic City,Desserts,31,4.0,0,12.975327,77.655012
REST_1275,Hungry Cafe 1275,Koramangala,Continental,26,4.7,0,12.924183,77.636475
REST_1276,Spice Corner 1276,HSR Layout,Italian,33,4.4,0,12.921129,77.643711
REST_1277,Tasty Dhaba 1277,Bommanahalli,Street Food,32,3.7,0,13.017803,77.567804
REST_1278,Hungry Cafe 1278,Malleshwaram,North Indian,30,4.5,0,12.931323,77.622077
REST_1279,Golden Dhaba 1279,HSR Layout,Continental,11,4.6,0,13.030569,77.609427
REST_1280,Quick Bites 1280,HSR Layout,Continental,18,3.3,0,12.944341,77.513632
REST_1281,Desi Palace 1281,MG Road,South Indian,10,3.4,0,13.015791,77.551589
REST_1282,Urban Grill 1282,Sarjapur Road,Chinese,11,4.9,0,12.954521,77.557325
REST_1283,Hungry Express 1283,Hebbal,Continental,19,4.0,0,12.993695,77.562729
REST_1284,Green Bowl 1284,HSR Layout,Continental,16,4.8,1,12.906401,77.695486
REST_1285,Fresh Bowl 1285,Indiranagar,North Indian,12,4.7,0,12.923731,77.579856
REST_1286,Fresh Cafe 1286,HSR Layout,Continental,29,3.2,0,12.969882,77.628497
REST_1287,Spice Bites 1287,Bellandur,Chinese,31,3.2,0,13.043932,77.579389
REST_1288,Fresh Cafe 1288,Hebbal,Biryani,10,3.6,0,13.049466,77.597259
REST_1289,Spice Hub 1289,Sarjapur Road,Continental,9,4.1,0,13.04228,77.529103
REST_1290,Desi Dhaba 1290,Jayanagar,North Indian,27,4.5,0,13.02128,77.657912
REST_1291,Fresh Kitchen 1291,Sarjapur Road,Italian,35,3.0,0,13.013792,77.584584
REST_1292,Golden Bites 1292,Yelahanka,Chinese,10,3.5,0,12.912256,77.674755
REST_1293,Green Bowl 1293,Bellandur,Italian,29,4.8,0,12.908061,77.678991
REST_1294,Desi Hub 1294,Hebbal,Chinese,14,3.7,0,12.962865,77.5951
REST_1295,Green Palace 1295,Marathahalli,Thai,20,4.6,1,13.034067,77.539712
REST_1296,Hungry Express 1296,MG Road,Biryani,29,5.0,1,13.011425,77.647344
REST_1297,Royal Express 1297,JP Nagar,Continental,12,4.0,0,12.947461,77.658403
REST_1298,Urban Bowl 1298,Hebbal,North Indian,22,4.9,1,12.995144,77.627783
REST_1299,Spice Kitchen 1299,MG Road,Italian,31,5.0,0,12.981913,77.53322
REST_1300,Fresh Palace 1300,Rajajinagar,Italian,14,4.9,1,12.902156,77.662756
REST_1301,Urban Hub 1301,Koramangala,Street Food,34,4.7,1,12.997337,77.591199
REST_1302,Desi Palace 1302,Hebbal,Street Food,21,4.0,0,13.014762,77.522676
REST_1303,Quick Cafe 1303,Marathahalli,Biryani,13,4.1,0,12.924399,77.587175
REST_1304,Green Hub 1304,Banashankari,Thai,35,3.2,0,12.913143,77.667447
REST_1305,Royal Dhaba 1305,HSR Layout,Desserts,11,4.0,0,13.012759,77.685446
REST_1306,Quick Bowl 1306,Whitefield,Thai,33,3.1,0,12.943486,77.584128
REST_1307,Quick Bowl 1307,BTM Layout,Desserts,11,3.4,0,12.970436,77.524888
REST_1308,Green Cafe 1308,Bellandur,North Indian,19,4.6,1,12.940141,77.631736
REST_1309,Green Corner 1309,Banashankari,North Indian,21,3.1,0,12.903937,77.658102
REST_1310,Hungry Palace 1310,Bommanahalli,Biryani,13,4.9,1,12.936275,77.694698
REST_1311,Hungry Cafe 1311,Jayanagar,North Indian,33,4.9,0,13.040909,77.578082
REST_1312,Green Palace 1312,Marathahalli,Street Food,13,3.9,0,12.914937,77.660234
REST_1313,Spice Dhaba 1313,Bommanahalli,Desserts,34,4.5,1,13.025601,77.531811
REST_1314,Fresh Bites 1314,JP Nagar,South Indian,8,3.9,0,12.994334,77.618658
REST_1315,Hungry Bowl 1315,Koramangala,South Indian,26,3.8,0,13.011351,77.52611
REST_1316,Desi Express 1316,Bellandur,Italian,28,4.8,0,12.980313,77.549051
REST_1317,Urban Kitchen 1317,Rajajinagar,Fast Food,10,4.9,1,12.995758,77.615871
REST_1318,Spice Grill 1318,Whitefield,Thai,11,3.2,0,12.942369,77.678921
REST_1319,Spice Grill 1319,HSR Layout,Biryani,34,3.4,0,12.915101,77.659088
REST_1320,Spice Grill 1320,Hebbal,South Indian,14,4.4,0,12.956288,77.562717
REST_1321,Golden Express 1321,Bellandur,Fast Food,8,4.8,1,12.994682,77.670962
REST_1322,Desi Palace 1322,Whitefield,Continental,27,4.2,0,12.900752,77.60435
REST_1323,Spice Corner 1323,Yelahanka,Thai,8,4.1,0,12.977699,77.652192
REST_1324,Desi Bites 1324,Jayanagar,Italian,8,3.7,0,12.932964,77.645549
REST_1325,Urban Hub 1325,Electronic City,Continental,14,4.9,0,12.982725,77.558864
REST_1326,Green Bowl 1326,Sarjapur Road,Desserts,14,3.5,0,12.929681,77.669207
REST_1327,Green Bites 1327,Yelahanka,Thai,33,4.5,0,13.019115,77.690752
REST_1328,Green Grill 1328,Sarjapur Road,Desserts,27,4.5,1,12.993437,77.621459
REST_1329,Fresh Dhaba 1329,Hebbal,Biryani,19,4.8,1,12.967411,77.67789
REST_1330,Urban Dhaba 1330,Bommanahalli,Desserts,17,4.2,0,13.031588,77.690076
REST_1331,Desi Cafe 1331,Bommanahalli,North Indian,11,3.4,0,12.948402,77.658179
REST_1332,Fresh Bites 1332,Malleshwaram,Italian,29,3.7,0,12.921756,77.562891
REST_1333,Desi Kitchen 1333,Koramangala,Biryani,14,3.9,0,13.019286,77.679749
REST_1334,Spice Cafe 1334,Basavanagudi,Fast Food,27,3.4,0,12.93262,77.612192
REST_1335,Spice Dhaba 1335,Brigade Road,Desserts,29,4.5,0,12.948018,77.539425
REST_1336,Quick Kitchen 1336,Sarjapur Road,Fast Food,21,3.2,0,12.967918,77.620286
REST_1337,Green Corner 1337,MG Road,Thai,8,3.6,0,12.99655,77.671221
REST_1338,Quick Hub 1338,Koramangala,Chinese,34,4.9,0,12.98002,77.605503
REST_1339,Royal Bites 1339,JP Nagar,Continental,11,4.7,0,12.94515,77.563438
REST_1340,Green Bites 1340,Malleshwaram,Street Food,32,3.6,0,12.991848,77.578665
REST_1341,Quick Bites 1341,Bellandur,Biryani,27,3.2,0,12.933602,77.665091
REST_1342,Spice Palace 1342,Electronic City,Desserts,15,3.3,0,12.928674,77.680455
REST_1343,Tasty Kitchen 1343,Malleshwaram,North Indian,16,4.8,0,12.907201,77.560858
REST_1344,Desi Dhaba 1344,Yelahanka,Desserts,16,4.4,0,13.038729,77.616691
REST_1345,Golden Palace 1345,Whitefield,Chinese,32,4.2,0,13.027523,77.679095
REST_1346,Spice Bowl 1346,Bellandur,Street Food,15,4.2,0,12.99919,77.69527
REST_1347,Quick Corner 1347,JP Nagar,South Indian,16,4.5,1,12.952951,77.667108
REST_1348,Fresh Bites 1348,BTM Layout,South Indian,23,3.1,0,12.901969,77.543227
REST_1349,Fresh Grill 1349,Rajajinagar,South Indian,18,3.4,0,12.988578,77.605529
REST_1350,Urban Grill 1350,JP Nagar,Chinese,35,4.0,0,13.037119,77.543757
REST_1351,Green Grill 1351,Malleshwaram,Thai,24,3.4,0,12.960031,77.513728
REST_1352,Golden Hub 1352,Hebbal,Thai,28,3.2,0,12.969143,77.521435
REST_1353,Fresh Kitchen 1353,Whitefield,Continental,13,3.5,0,12.971436,77.606177
REST_1354,Urban Bites 1354,Malleshwaram,Street Food,10,3.7,0,12.93181,77.579386
REST_1355,Tasty Palace 1355,Hebbal,North Indian,22,3.5,0,12.914672,77.629724
REST_1356,Fresh Hub 1356,Hebbal,Italian,20,3.4,0,12.941389,77.62149
REST_1357,Green Bites 1357,Bommanahalli,North Indian,28,3.5,0,12.916662,77.523038
REST_1358,Hungry Hub 1358,Indiranagar,Italian,10,4.1,0,12.941319,77.67652
REST_1359,Green Cafe 1359,Rajajinagar,South Indian,15,4.5,1,12.94024,77.541141
REST_1360,Desi Hub 1360,Jayanagar,Thai,17,4.5,0,12.975486,77.640094
REST_1361,Urban Corner 1361,Sarjapur Road,Chinese,18,4.4,0,12.924997,77.566431
REST_1362,Golden Kitchen 1362,Bellandur,Continental,21,3.7,0,12.926627,77.552766
REST_1363,Golden Kitchen 1363,HSR Layout,Thai,19,4.9,1,12.973246,77.549502
REST_1364,Royal Kitchen 1364,Whitefield,Thai,29,5.0,1,12.97879,77.533461
REST_1365,Spice Bites 1365,Electronic City,Fast Food,33,4.5,0,13.010222,77.697959
REST_1366,Quick Hub 1366,Yelahanka,Biryani,22,3.0,0,12.952894,77.642031
REST_1367,Hungry Grill 1367,Bommanahalli,South Indian,16,4.4,0,13.009232,77.504145
REST_1368,Fresh Express 1368,Hebbal,Biryani,23,3.1,0,12.986638,77.639161
REST_1369,Desi Corner 1369,Hebbal,South Indian,14,4.8,0,12.91619,77.554785
REST_1370,Quick Bowl 1370,Basavanagudi,Chinese,16,4.8,0,12.949679,77.61783
REST_1371,Urban Corner 1371,Yelahanka,North Indian,26,4.0,0,12.951491,77.622473
REST_1372,Quick Dhaba 1372,Hebbal,Biryani,17,3.2,0,12.90125,77.685447
REST_1373,Quick Express 1373,Electronic City,Street Food,17,4.2,0,12.999648,77.560729
REST_1374,Spice Hub 1374,Banashankari,North Indian,22,3.1,0,12.942453,77.618614
REST_1375,Quick Hub 1375,Indiranagar,North Indian,21,3.7,0,13.025117,77.50998
REST_1376,Desi Hub 1376,Electronic City,Street Food,29,4.9,1,13.043053,77.642639
REST_1377,Fresh Cafe 1377,Electronic City,Thai,10,3.6,0,12.904821,77.686587
REST_1378,Green Cafe 1378,BTM Layout,Desserts,11,4.8,1,12.989556,77.53466
REST_1379,Desi Dhaba 1379,Hebbal,Chinese,29,4.5,0,12.962447,77.539905
REST_1380,Spice Hub 1380,Banashankari,Thai,28,3.9,0,12.927506,77.656481
REST_1381,Spice Express 1381,Hebbal,Street Food,22,4.4,0,12.975572,77.637033
REST_1382,Quick Palace 1382,Malleshwaram,Desserts,22,3.8,0,12.961539,77.505535
REST_1383,Royal Cafe 1383,Basavanagudi,South Indian,32,3.3,0,13.036027,77.657326
REST_1384,Tasty Palace 1384,MG Road,Chinese,27,4.1,0,12.984836,77.558669
REST_1385,Golden Cafe 1385,Rajajinagar,North Indian,22,4.6,1,12.969033,77.510869
REST_1386,Urban Bites 1386,Indiranagar,Biryani,27,3.2,0,12.943587,77.596294
REST_1387,Royal Bites 1387,JP Nagar,Thai,29,4.0,0,13.007543,77.640315
REST_1388,Golden Bowl 1388,Bommanahalli,Continental,12,3.4,0,13.001352,77.670451
REST_1389,Urban Kitchen 1389,Banashankari,Continental,27,4.4,0,12.917206,77.500007
REST_1390,Spice Bowl 1390,Brigade Road,South Indian,15,3.4,0,12.971061,77.666545
REST_1391,Green Kitchen 1391,Bellandur,South Indian,17,3.8,0,13.047404,77.664054
REST_1392,Urban Dhaba 1392,Basavanagudi,Continental,35,4.3,0,12.918479,77.529249
REST_1393,Golden Express 1393,Koramangala,Italian,13,4.0,0,13.004944,77.54007
REST_1394,Urban Hub 1394,Sarjapur Road,South Indian,26,4.0,0,13.000155,77.578238
REST_1395,Quick Cafe 1395,Whitefield,Desserts,12,3.1,0,12.968562,77.612842
REST_1396,Hungry Hub 1396,Koramangala,North Indian,28,4.3,0,12.998579,77.588896
REST_1397,Golden Grill 1397,Malleshwaram,Continental,16,3.0,0,12.923747,77.600128
REST_1398,Fresh Palace 1398,Bommanahalli,Street Food,20,4.0,0,12.926175,77.530281
REST_1399,Desi Grill 1399,MG Road,Chinese,16,4.6,1,13.038522,77.513642
REST_1400,Green Grill 1400,Sarjapur Road,Thai,29,3.4,0,13.006275,77.601396
REST_1401,Urban Express 1401,Bommanahalli,Biryani,26,4.9,0,12.992621,77.580755
REST_1402,Royal Express 1402,Indiranagar,Italian,11,4.3,0,12.974915,77.635864
REST_1403,Fresh Corner 1403,JP Nagar,South Indian,13,4.5,0,13.045998,77.684475
REST_1404,Hungry Hub 1404,Indiranagar,South Indian,9,4.7,0,13.014503,77.621307
REST_1405,Golden Palace 1405,Koramangala,South Indian,30,3.9,0,12.919982,77.627479
REST_1406,Fresh Corner 1406,Basavanagudi,Fast Food,23,3.9,0,12.942913,77.540239
REST_1407,Green Bowl 1407,Marathahalli,Italian,10,4.2,0,12.994367,77.633732
REST_1408,Royal Express 1408,Jayanagar,North Indian,19,4.5,1,13.029674,77.568142
REST_1409,Quick Corner 1409,Bommanahalli,Italian,26,4.7,1,12.953473,77.679951
REST_1410,Spice Grill 1410,Electronic City,Desserts,28,3.8,0,12.91063,77.515629
REST_1411,Urban Bites 1411,Bommanahalli,South Indian,23,3.5,0,12.990223,77.566184
REST_1412,Urban Hub 1412,BTM Layout,Desserts,30,3.7,0,13.030866,77.531573
REST_1413,Spice Bowl 1413,Banashankari,Thai,15,4.7,1,12.975007,77.579844
REST_1414,Tasty Bites 1414,Indiranagar,Thai,23,4.9,1,12.997985,77.506455
REST_1415,Urban Corner 1415,Hebbal,Biryani,32,3.1,0,12.930635,77.663352
REST_1416,Royal Corner 1416,JP Nagar,Continental,10,4.6,1,12.9915,77.667001
REST_1417,Desi Bites 1417,Indiranagar,Desserts,27,4.5,1,13.033128,77.595754
REST_1418,Urban Kitchen 1418,Electronic City,South Indian,9,4.0,0,12.933787,77.570052
REST_1419,Urban Corner 1419,Sarjapur Road,North Indian,9,3.1,0,13.017273,77.539235
REST_1420,Green Kitchen 1420,Brigade Road,Street Food,23,3.1,0,13.014852,77.639088
REST_1421,Green Bowl 1421,Hebbal,Chinese,11,3.9,0,13.034572,77.696507
REST_1422,Desi Corner 1422,Malleshwaram,Biryani,21,4.8,0,12.913799,77.50201
REST_1423,Tasty Dhaba 1423,Hebbal,North Indian,33,3.0,0,13.007974,77.662524
REST_1424,Royal Express 1424,HSR Layout,Continental,13,3.6,0,12.947119,77.620483
REST_1425,Urban Express 1425,BTM Layout,Thai,20,4.0,0,12.918356,77.515361
REST_1426,Tasty Corner 1426,Yelahanka,Continental,30,4.5,0,13.037265,77.544057
REST_1427,Desi Bowl 1427,Banashankari,Fast Food,35,4.3,0,12.979027,77.553507
REST_1428,Tasty Bites 1428,Basavanagudi,North Indian,19,4.8,1,12.993281,77.555957
REST_1429,Golden Bowl 1429,Jayanagar,Italian,17,4.5,0,12.955858,77.663276
REST_1430,Royal Corner 1430,Electronic City,Continental,28,4.5,1,12.903193,77.667265
REST_1431,Urban Dhaba 1431,Yelahanka,Desserts,17,4.7,0,12.941864,77.62195
REST_1432,Royal Cafe 1432,Sarjapur Road,Desserts,22,3.1,0,12.93086,77.536885
REST_1433,Tasty Kitchen 1433,Hebbal,Fast Food,9,4.1,0,12.952171,77.505198
REST_1434,Desi Hub 1434,Brigade Road,Thai,14,4.5,0,13.024386,77.586815
REST_1435,Royal Bites 1435,Hebbal,Street Food,20,4.9,1,12.943113,77.698178
REST_1436,Quick Cafe 1436,Basavanagudi,Thai,31,4.1,0,12.977837,77.53251
REST_1437,Quick Corner 1437,Rajajinagar,Chinese,8,3.6,0,13.00239,77.554879
REST_1438,Tasty Hub 1438,BTM Layout,Biryani,26,3.8,0,12.992332,77.572339
REST_1439,Hungry Kitchen 1439,Yelahanka,South Indian,17,4.1,0,12.948148,77.552904
REST_1440,Quick Grill 1440,Marathahalli,North Indian,22,3.0,0,12.905551,77.571745
REST_1441,Fresh Cafe 1441,Basavanagudi,North Indian,26,4.9,0,12.991549,77.562805
REST_1442,Quick Express 1442,HSR Layout,Fast Food,32,4.6,0,12.974239,77.545484
REST_1443,Golden Dhaba 1443,Marathahalli,North Indian,15,3.2,0,12.905775,77.636888
REST_1444,Hungry Palace 1444,Bellandur,North Indian,25,4.4,0,12.909122,77.64291
REST_1445,Urban Kitchen 1445,Yelahanka,Biryani,25,4.4,0,12.990087,77.569946
REST_1446,Tasty Grill 1446,HSR Layout,South Indian,24,3.2,0,12.930606,77.614073
REST_1447,Spice Cafe 1447,Hebbal,Fast Food,12,3.0,0,12.991045,77.572057
REST_1448,Desi Grill 1448,Hebbal,Fast Food,27,3.1,0,12.955245,77.558175
REST_1449,Hungry Kitchen 1449,Electronic City,South Indian,27,3.4,0,12.946966,77.643154
REST_1450,Hungry Palace 1450,Bommanahalli,Italian,20,4.7,0,13.008939,77.576218
REST_1451,Spice Corner 1451,HSR Layout,Thai,24,5.0,1,13.010093,77.607793
REST_1452,Tasty Kitchen 1452,Whitefield,Thai,23,4.3,0,12.97805,77.563388
REST_1453,Hungry Hub 1453,Jayanagar,Italian,18,3.5,0,13.015147,77.572393
REST_1454,Desi Bites 1454,Bellandur,Italian,22,4.5,1,12.954282,77.570397
REST_1455,Spice Palace 1455,Bommanahalli,Continental,27,3.5,0,13.017946,77.545953
REST_1456,Tasty Corner 1456,Electronic City,Desserts,29,4.2,0,12.920721,77.552056
REST_1457,Desi Palace 1457,Banashankari,South Indian,10,3.8,0,12.975754,77.52968
REST_1458,Fresh Express 1458,Sarjapur Road,Continental,8,3.3,0,12.962794,77.653102
REST_1459,Spice Express 1459,Sarjapur Road,North Indian,34,3.9,0,13.003507,77.697987
REST_1460,Tasty Bowl 1460,Electronic City,Desserts,21,3.7,0,12.960348,77.611388
REST_1461,Spice Palace 1461,Banashankari,Biryani,26,4.2,0,12.916166,77.644436
REST_1462,Desi Grill 1462,HSR Layout,Desserts,28,3.9,0,13.025221,77.557858
REST_1463,Golden Express 1463,Sarjapur Road,Thai,34,4.9,0,13.03434,77.618711
REST_1464,Quick Cafe 1464,Malleshwaram,Biryani,22,3.4,0,13.00838,77.55586
REST_1465,Fresh Hub 1465,Whitefield,Continental,18,3.1,0,12.977652,77.605039
REST_1466,Green Hub 1466,Bommanahalli,Biryani,20,3.6,0,12.926762,77.528639
REST_1467,Green Bowl 1467,Jayanagar,Fast Food,26,4.8,0,12.952102,77.533119
REST_1468,Urban Grill 1468,Banashankari,Continental,15,4.8,0,13.037654,77.697761
REST_1469,Fresh Hub 1469,Whitefield,Chinese,11,3.4,0,13.025818,77.650973
REST_1470,Hungry Kitchen 1470,Koramangala,Street Food,25,4.6,0,13.024876,77.505155
REST_1471,Urban Dhaba 1471,Jayanagar,Desserts,31,3.9,0,12.918927,77.59077
REST_1472,Spice Grill 1472,Whitefield,Desserts,23,3.5,0,13.029675,77.698615
REST_1473,Desi Bites 1473,Whitefield,Italian,31,3.1,0,12.923509,77.567067
REST_1474,Tasty Bites 1474,Bellandur,Biryani,9,3.9,0,13.039855,77.658839
REST_1475,Fresh Bowl 1475,JP Nagar,North Indian,28,4.3,0,12.936887,77.617269
REST_1476,Fresh Hub 1476,BTM Layout,Continental,12,4.0,0,12.928066,77.599345
REST_1477,Fresh Bites 1477,Electronic City,Street Food,35,4.4,0,12.932128,77.586864
REST_1478,Tasty Dhaba 1478,Sarjapur Road,Italian,30,3.4,0,12.962724,77.552615
REST_1479,Hungry Corner 1479,Rajajinagar,Biryani,23,4.1,0,13.04315,77.675578
REST_1480,Urban Grill 1480,BTM Layout,Continental,33,4.3,0,12.989676,77.608683
REST_1481,Spice Corner 1481,Banashankari,South Indian,32,4.5,0,12.967076,77.549479
REST_1482,Spice Express 1482,Hebbal,Continental,18,4.3,0,12.952137,77.579618
REST_1483,Quick Grill 1483,Electronic City,Thai,21,4.4,0,12.904344,77.553585
REST_1484,Green Kitchen 1484,Jayanagar,Street Food,32,3.6,0,13.001248,77.582246
REST_1485,Green Cafe 1485,Bellandur,Fast Food,9,3.5,0,13.009228,77.567968
REST_1486,Urban Grill 1486,Indiranagar,Desserts,15,4.1,0,12.92498,77.54124
REST_1487,Hungry Dhaba 1487,Whitefield,Biryani,12,4.2,0,12.902988,77.644446
REST_1488,Spice Palace 1488,Rajajinagar,Biryani,32,4.5,0,12.907382,77.542093
REST_1489,Fresh Express 1489,Basavanagudi,Street Food,20,4.7,0,13.020193,77.682131
REST_1490,Green Corner 1490,JP Nagar,Street Food,31,3.5,0,12.902046,77.669096
REST_1491,Spice Bowl 1491,Bommanahalli,Desserts,33,4.0,0,12.923542,77.560293
REST_1492,Fresh Kitchen 1492,BTM Layout,Fast Food,31,3.2,0,13.017608,77.631055
REST_1493,Urban Bites 1493,Electronic City,South Indian,10,4.0,0,13.005523,77.646528
REST_1494,Royal Bowl 1494,Koramangala,Thai,12,3.2,0,12.988229,77.578225
REST_1495,Urban Palace 1495,Brigade Road,Desserts,24,4.5,0,12.968836,77.519936
REST_1496,Quick Cafe 1496,MG Road,Fast Food,21,3.2,0,13.045033,77.612199
REST_1497,Urban Bowl 1497,Sarjapur Road,Street Food,15,3.8,0,13.048973,77.645511
REST_1498,Tasty Bites 1498,Malleshwaram,Continental,15,4.2,0,12.903734,77.654241
REST_1499,Desi Grill 1499,Bellandur,Thai,11,4.3,0,12.949865,77.661936
REST_1500,Spice Bowl 1500,HSR Layout,Chinese,14,4.7,0,12.937495,77.528266
REST_1501,Quick Bowl 1501,Brigade Road,Thai,32,3.5,0,13.015111,77.550405
REST_1502,Desi Express 1502,Banashankari,North Indian,18,4.4,0,12.98981,77.674286
REST_1503,Fresh Bowl 1503,Yelahanka,Continental,25,4.0,0,13.043921,77.547148
REST_1504,Quick Bowl 1504,Bellandur,Street Food,35,4.5,1,13.038185,77.58514
REST_1505,Green Express 1505,HSR Layout,North Indian,13,4.0,0,12.918222,77.539474
REST_1506,Royal Cafe 1506,Whitefield,Continental,13,4.3,0,12.978688,77.527973
REST_1507,Green Cafe 1507,Basavanagudi,North Indian,17,3.2,0,13.049362,77.643989
REST_1508,Tasty Palace 1508,Yelahanka,Thai,19,4.1,0,12.924892,77.558039
REST_1509,Hungry Palace 1509,Jayanagar,Street Food,27,3.5,0,12.969432,77.68724
REST_1510,Golden Bowl 1510,Electronic City,Continental,8,3.6,0,12.926884,77.594099
REST_1511,Urban Corner 1511,Koramangala,Italian,30,3.2,0,12.968789,77.518943
REST_1512,Quick Dhaba 1512,Brigade Road,Chinese,10,3.7,0,12.983873,77.545206
REST_1513,Fresh Hub 1513,Koramangala,Fast Food,34,4.8,0,13.009398,77.573455
REST_1514,Urban Bowl 1514,Rajajinagar,Street Food,28,4.3,0,12.911621,77.530484
REST_1515,Urban Express 1515,Jayanagar,Fast Food,26,3.2,0,13.019533,77.617463
REST_1516,Desi Dhaba 1516,Rajajinagar,Thai,27,3.6,0,13.021095,77.674267
REST_1517,Fresh Express 1517,Sarjapur Road,North Indian,33,3.5,0,12.932467,77.685909
REST_1518,Golden Express 1518,Brigade Road,Chinese,23,4.7,0,13.034393,77.510438
REST_1519,Quick Cafe 1519,Bommanahalli,Continental,18,3.6,0,13.014001,77.548155
REST_1520,Green Cafe 1520,Rajajinagar,Continental,19,3.6,0,12.978298,77.606137
REST_1521,Fresh Express 1521,Brigade Road,Fast Food,30,3.3,0,12.965586,77.588329
REST_1522,Spice Bowl 1522,Yelahanka,Desserts,28,3.7,0,12.903794,77.573137
